date,data,cols
1198,"Kroger Announces Plan to Improve Security, Certainty of Pension Benefits, Will Contribute $56M After-Tax to Restructure Obligations, Expecting Charge in Q1.Will Darden (DRI) Disappoint this Earnings Season? - Analyst Blog.Stocks Rise On Fed Statement; Red Hat Up After Hours.J&J Snack Foods Offers Minute Maid Frozen Juice Bars - Analyst Blog.Hain Celestial to Gain as Appetite for Organic Food Increases - Analyst Blog.Reynolds' Vuse Expanding Nationwide from Jun 23 - Analyst Blog.Walmart Raises Investment in Food Safety in China - Analyst Blog",channel1
1199,"From Kroger Call: Expecting Dividend Increases Over Time, Sees Capital Investments in $2.8-3B Range for FY15.Kroger Earnings Call Summary: Positive Earnings and Guidance.Market Wrap For June 19: Stocks Little Changed, Gold and Silver Higher.Kroger Earnings, Views Rise.Mid-Day Market Update: Kroger Surges On Upbeat Results; Pier 1 Shares Slide.Mid-Afternoon Market Update: Kroger Surges On Upbeat Results; Pier 1 Shares Slide.Morning Market Movers.Mid-Morning Market Update: Markets Mostly Flat; BlackBerry Results Beat Estimates.From Kroger's Earnings Conference Call: Corporate Brands Totaled ~25% of Sales in Q1.#PreMarket Primer: Thursday, June 19: US Stocks Soar As Fed Recommits To Accommodative Policy.Kroger Company (The) Reports Q1 EPS of $1.09 vs $1.05 Est; Revenue of $32.96B vs $32.57B Est; Raises FY Outlook.Earnings Scheduled For June 19, 2014.Stocks To Watch For June 19, 2014.Stocks Stage Tightly Mixed Open; Kroger, Celgene, BitAuto Gain.Kroger Earnings Beat Zacks Expectations - Analyst Blog.Kroger Hits High On Profit As Shoppers 'Less Cautious'.Harris Teeter Buy Helps Kroger Post 1Q Beat.Kroger Company (The) Raises FY2014 EPS Guidance from $3.14-3.25 to $3.19-3.27 vs $3.22 Est",channel1
1200,"Kroger Rallies on Strong Q1, Hits 52-Week High - Analyst Blog.Walmart Remains on Track to Expand E-Commerce Business - Analyst Blog.Goldman Sachs Upgrades Kroger Company (The) to Neutral, Raises PT to $52.00.#PreMarket Primer: Friday, June 20: Obama Administration Focuses On Underlying Causes In Iraq.Benzinga's Top Upgrades.Market Wrap For June 20: Yet Again, Dow And S&P 500 Indices Hit New Highs.Company News for June 20, 2014 - Corporate Summary",channel1
1201,"Rising Gas Price Dampens Prospects of Leisure Stocks - Analyst Blog.Walmart Canada Appoints New CEO - Analyst Blog.Kroger Shares Down Modestly, Hilliard Lyons Downgrade Weighs.Kroger Hits Intra-Day Year High; Analysts Divided On Price",channel1
1202,From Lululemon To Luvo: Christine Day The Right Fit,channel1
1203,"Morgan Stanley Initiated Coverage on Food Service, Dollar Stores.Markets Close Higher Despite A Contraction In GDP.Kroger Trading To The Low Of The Day Of $49.04, Down ~0.23 Percent.Morgan Stanley Initiates Coverage On Food Retailers, Dollar Stores.Kroger: Maintaining the Momentum.Morgan Stanley Makes Bull Case For Kroger.Here's Why Kroger Is a Solid Long-Term Investment.Updated Research Report on Kroger - Analyst Blog",channel1
1204,"Markets Slightly Lower As Bullard Hints Higher Rates Could Come Sooner Than Expected.Whole Foods Fined $800,000 for Overcharging Consumers - Analyst Blog.Kroger Board of Directors Approves $500M Buyback, Declares Quarterly Dividend",channel1
1205,Kroger Boosts Shareholder Value with New Share Buyback Plan - Analyst Blog.Retailers To Watch,channel1
1206,Stay Away From This Poor Performer,channel1
1207,,channel1
1208,"Kroger Plans To Buy Vitamin Seller Vitacost For $280M.Kroger To Buy Vitacost.com.Kroger Eyes Online, Organic Growth With Vitacost Buy.It's Not Just Consumers Getting Pinched by Higher Prices.Action In Supplement Retailers Following Kroger-Vitacost Announcement.Vitacost.com Halted News Pending, Kroger Purchase Announced Earlier, Shares Already up 20%.Wells Fargo Comments On Kroger-Vitacost Deal.Release from Kroger, Vitacost.com Confirm $8/Share Cash Deal.Morning Market Movers.Kroger Confirms $280 Million Acquisition Of Vitacost.Markets Little Changed Ahead Of 4th Of July Break.Benzinga's M&A Chatter for Wednesday July 2, 2014.Wall Street Journal Now Reporting Kroger Will Buy Vitacost.com For $8/Share",channel1
1209,Kroger Expands Online Operations with Vitacost Acquisition - Analyst Blog,channel1
1210,Is Kroger (KR) Stock A Great Combo of Value and Growth? - Tale of the Tape.Whole Foods Gearing Up for Economic Revival - Analyst Blog.ADM Sweetens Offerings With $3 Bil Wild Flavors Buy.Sprouts Farmers: An Excellent Long-Term Investment.Target Still Grappling with Card Breach - Analyst Blog.Mid-Market Report: Kroger Buys Online Retailer Vitacost,channel1
1211,Increase Your Appetite for Hain Celestial - Analyst Blog.The Fresh Market Stales On Goldman Sachs Downgrade,channel1
1212,"Walmart Backs U.S. Manufacturing Sector, to Host Open Call - Analyst Blog",channel1
1213,,channel1
1214,Will Safeway Stage a Comeback?.Liquidity Services Slumps: LQDT Tanks 12.7% in Session - Tale of the Tape.Regency Centers Bids for AmREIT for $22 per share - Analyst Blog,channel1
1215,Kroger Is An Attractive Investment,channel1
1216,"BMO Capital Upgrades Kroger Company (The) to Outperform, Raises PT to $58.00.Retail Begins Picking It Up - Zacks Analyst Interviews.Kroger Is Seen Getting Less Competition From Wal-Mart.WhiteWave Foods Rides Almond Milk Wave In U.S., Europe.Kohl's Shows Stability on Fundamentals - Analyst Blog.Retail Begins Picking It Up - Industry Outlook",channel1
1217,Kimco Buys a Portfolio of 10 Shopping Centers from JV - Analyst Blog.Plug Power Soars as Analyst Initiates Coverage at Outperform - Analyst Blog,channel1
1218,A Stock Play to Help You Sleep at Night.Kimco Scales New 52-Week High Riding on Acquisitions - Analyst Blog,channel1
1219,,channel1
1220,Why you Should Sell Whole Foods Market and Buy Kroger,channel1
1221,,channel1
1222,"Hain Celestial Taps Thirst For Natural, Organic Fare",channel1
1223,Companhia Brasileira de Distribuicao Beats on Q2 Sales - Analyst Blog,channel1
1224,"Walmart's U.S. CEO Bill Simon Resigns, Greg Foran to Succeed - Analyst Blog.You Would Never Regret Buying Kroger",channel1
1225,,channel1
1226,Plug Power Charged By Bigger Wal-Mart Fuel Cell Pact,channel1
1227,Kroger Ratifies Agreement With UFCW 75 for Cincinnati And Dayton Associates,channel1
1228,Whole Foods Q3 Earnings Beat Yet Shares Fall on Sales Miss - Analyst Blog,channel1
1229,,channel1
1230,You Should Think Twice Before Overlooking Kroger,channel1
1231,This Supermarket Retailer Can Deliver Long-Term Growth,channel1
1232,,channel1
1233,Top 5 Food Store Chain Expansions For 2014,channel1
1234,,channel1
1235,Dean Foods' Q2 Results Creates A Foul Taste Among Investors,channel1
1236,"Stock Market News for August 12, 2014 - Market News.Plug Power Q2 Sales Seen Improving, With Caution",channel1
1237,The Long Overdue Crash in Whole Foods.Sprouts' (SFM) Public Offering Irks Investors; Shares Tumble - Analyst Blog,channel1
1238,,channel1
1239,,channel1
1240,,channel1
1241,,channel1
1242,,channel1
1243,,channel1
1244,"Fuel Cells, Ethanol Power Up.Fuel Cells, Ethanol, Wind Pushing For Recognition",channel1
1245,,channel1
1246,Food ETF Hits High On Merger News.Kroger's Improving Business Makes It an Interesting Bet,channel1
1247,Why Investors Should Stay Away From This Organic Food Company.3 Retail ETFs To Consider Heading Into Year-End Sales,channel1
1248,Sprouts Prices Seen Undercutting 'Whole Paycheck',channel1
1249,Whole Foods Market Rejects Checks,channel1
1250,Strength Seen in RadioShack (RSH): Stock Gains 11.9% - Tale of the Tape,channel1
1251,"When It Comes To Profit Margins, The Wider The Better",channel1
1252,,channel1
1253,3 Grocers Working To Make Organic Food Affordable.Kroger Press Release Highlights 'Family of Stores' Will Hire Est. 20K Permanent Employees in Supermarket Units.Why You Should Invest In Kroger,channel1
1254,"Whole Foods Makes Move In Grocery-Delivery Space.Kroger to Hire 20,000 Permanent Associates Across Stores - Analyst Blog.IBD Industry Themes: Whole Foods Gets In Delivery Game",channel1
1255,Archer Daniels Reaches a New 52-week High on Asset Sale - Analyst Blog.Annie's Song to be Sung by General Mills Inc. and Not John Denver.Will Kroger (KR) Q2 Earnings Disappoint on Pricing War? - Analyst Blog,channel1
1256,Looking Ahead to Q3 Earnings Season - Earnings Trends.Looking Ahead to Q3 Earnings Season - Earnings Outlook.GMO Update: Is Organic Gaining Ground?,channel1
1257,"Earnings Scheduled For September 11, 2014.#PreMarket Primer: Thursday, September 11: Obama Pledges To Combat ISIS Until Threat Is Eliminated.Geopolitics and the Market - Ahead of Wall Street.Kroger Q2 Earnings Beat on Higher Sales, Raises Outlook - Analyst Blog.Kroger Raises Full-Year Outlook On Strong Q2 Earnings.Stocks To Watch For September 11, 2014.Kroger Tops On Natural Food.From Kroger Call: Natural/Organics Segment Seeing More Pressure on Margins.Kroger Earnings Show Natural Food Is Mainstream.Markets Open Lower; Lululemon Profit Beats Estimates.From Kroger Call: Long-Term Earnings Growth Expecting in 8-11% Range (Includes Dividend).UPDATE: Kroger Posts Upbeat Q2 Earnings, Raises FY14 Forecast.Kroger Company (The) Raises FY2014 EPS Guidance from $3.19-3.27 to $3.22-3.28 vs $3.28 Est.Kroger Company (The) Reports Q2 EPS of $0.70 vs $0.69 Est; Revenue of $25.30B vs $24.92B Est;.Kroger Earnings Show Natural Food Is Mainstream",channel1
1258,"I Feel Bullish on Costco Due to its Business Model.Kroger Positioning Itself to Challenge Superstores.#PreMarket Primer: Friday, September 12: US Allies Vague About Participation In Syrian Airstrikes.Company News for September 12, 2014 - Corporate Summary",channel1
1259,Does The Fresh Market Look Fresh Anymore?.Which Dollar Store Are You Eyeing On?,channel1
1260,,channel1
1261,Should Investors Hold On to Whole Foods?,channel1
1262,Kroger Raises Qtr. Dividend from $0.165 to $0.185/Share,channel1
1263,,channel1
1264,"Kroger to Return Free Cash to Investors, Hikes Dividend 12% - Analyst Blog",channel1
1265,,channel1
1266,,channel1
1267,,channel1
1268,A Few Reasons Why Kroger Will Continue To Perform Well,channel1
1269,Kroger's Customer 1st Strategy Supports Consistent Growth - Analyst Blog.A Solid Quarter and Bright Future Prospects Make Kroger A Safe Buy,channel1
1270,,channel1
1271,,channel1
1272,Hain Celestial to Gain on Higher Demand for Organic Food - Analyst Blog,channel1
1273,,channel1
1274,,channel1
1275,Making Money With Charles Payne: 10/07/14.Deutsche Bank: The Kroger Co. Could Grow Its Earnings In Any Environment,channel1
1276,,channel1
1277,"Plug Power Sees Tripling In Product, Service Orders.Plug Power orders to triple",channel1
1278,"Natural, Organic Foods Help Grow Kroger's Sales",channel1
1279,"Kroger (KR) Appears Promising, Achieves 52-Week High - Analyst Blog.Plug Power Registers a Substantial Jump in Q3 Shipments - Analyst Blog",channel1
1280,,channel1
1281,Oppenheimer Top Ideas Monthly: Consumer And Business Services,channel1
1282,"Wal-Mart Cuts Sales View, Investing More in E-Commerce - Analyst Blog",channel1
1283,Will Rent-A-Center (RCII) Q3 Earnings Surprise This Season? - Analyst Blog,channel1
1284,A Long Recommendation for Darden Restaurants.Will Under Armour (UA) Earnings Beat Estimates in Q3? - Analyst Blog.Will Carter's (CRI) Q3 Earnings Post a Surprise this Season? - Analyst Blog.Will Leggett & Platt (LEG) Surprise this Earnings Season? - Analyst Blog,channel1
1285,5 Stocks To Watch Ahead Of Halloween,channel1
1286,,channel1
1287,,channel1
1288,,channel1
1289,Kroger's Impressive Performance Should Continue.Will Avis Budget (CAR) Miss Estimates This Earnings Season? - Analyst Blog.Will Avon Products (AVP) Miss on Earnings This Quarter? - Analyst Blog.Will Big 5 Sporting (BGFV) Surprise this Earnings Season? - Analyst Blog,channel1
1290,Top 4 NYSE Stocks In The Grocery Stores Industry With The Highest Revenue.Will Clorox (CLX) Post a Surprise This Earnings Season? - Analyst Blog,channel1
1291,"Safeway (SWY) Gains Momentum on Better-than-Expected Q3 - Analyst Blog.Shares of Kroger Selling Off as 8-K from Co. Shows Reaffirmed FY14 Outlook, Expecting $225-$250M Contribution to Pension Fund",channel1
1292,Safeway (SWY) Gains Momentum on Better-than-Expected Q3 (revised) - Analyst Blog,channel1
1293,Companhia Brasileira de Distribuicao's Q3 Sales Sluggish - Analyst Blog.Will Archer-Daniels (ADM) Earnings Beat Estimates in Q3? - Analyst Blog.How Wal-Mart Plans to Fuel Its Growth.Will Church & Dwight (CHD) Surprise This Earnings Season? - Analyst Blog,channel1
1294,Fry's Food Stores and Smith's Ratify Labor Agreement with UFCW Local 99.Will bebe stores (BEBE) Disappoint This Earnings Season? - Analyst Blog.Will Time Inc. (TIME) Miss Earnings Estimates This Season? - Analyst Blog.Will Time Warner (TWX) Miss on Earnings This Quarter? - Analyst Blog,channel1
1295,Will Kate Spade (KATE) Disappoint This Earnings Season? - Analyst Blog.Kroger Ratifies Agreement with UFCW 400,channel1
1296,,channel1
1297,Whole Foods' Earnings Exceed Expectations,channel1
1298,A 'Big and Strong' Stock Play.Will Dean Foods (DF) Q3 Earnings Surprise on Low Costs? - Analyst Blog.Can Fossil Inc. (FOSL) Keep the Earnings Streak Alive in Q3? - Analyst Blog,channel1
1299,Will Kohl's Corp. (KSS) Miss Earnings on Sluggish Comps? - Analyst Blog.Will Wal-Mart (WMT) Miss Q3 Earnings on Higher Costs? - Analyst Blog.Will J. C. Penney (JCP) Miss Earnings Estimates in Q3? - Analyst Blog.Will Macy's (M) Disappoint Earnings Estimates Again in Q3? - Analyst Blog.Will ADT Corporation (ADT) Surprise on Q4 Earnings? - Analyst Blog,channel1
1300,Will Tyco (TYC) Miss on Q4 Earnings Despite Strengths? - Analyst Blog.Will Sally Beauty (SBH) Surprise this Earnings Season? - Analyst Blog,channel1
1301,Sensitive Wal-Mart Memo Leaked Ahead Of Q3 Earnings,channel1
1302,Wal-Mart's U.S. Sales Rise But Traffic Raises Worries,channel1
1303,"13F from Chanos' Kynikos Shows New Stakes in Kroger, Valero, US Bancorp, Liquidated Position in Mastercard.Is Medtronic (MDT) Poised to Beat Q2 Earnings Estimates? - Analyst Blog",channel1
1304,Kohl's Down to Strong Sell on Weak Q3 Comps and Margins - Analyst Blog.Will Dollar Tree (DLTR) Post a Surprise this Earnings Season? - Analyst Blog.Will J.M. Smucker (SJM) Q2 Earnings be Hit by Coffee Costs? - Analyst Blog.Will Vipshop Holdings Limited (VIPS) Surprise Q3 Earnings? - Analyst Blog.Can Keurig Green (GMCR) Keep its Earnings Streak Alive? - Analyst Blog,channel1
1305,Will Patterson Companies (PDCO) Surprise Earnings in Q2? - Analyst Blog.Will Spectrum Brands (SPB) Surprise This Earnings Season? - Analyst Blog.Will Gap (GPS) Miss Estimates this Earnings Season? - Analyst Blog,channel1
1306,,channel1
1307,Lowe's Companies (LOW) Worth Watching: Stock Gains 6.4% - Tale of the Tape.Will Dycom (DY) Miss Q1 Earnings on Telecom Worries? - Analyst Blog,channel1
1308,Will Pall Corp. (PLL) Disappoint Earnings This Quarter? - Analyst Blog.Wage Rise Imminent: 3 Stocks Set to Reap the Benefits - Analyst Blog.Can High-Rated Grocer Kroger Beat Wal-Mart's Prices?.Will Tiffany (TIF) Disappoint Earnings Estimates in Q3? - Analyst Blog.Will Violin Memory (VMEM) Surprise this Earnings Season? - Analyst Blog.Will Campbell Soup's (CPB) Q1 Earnings Beat Estimates? - Analyst Blog,channel1
1309,"Longbow Resumes Coverage On Specialty Food Names, Organic Grocers.Retail Food Markets Are Showing Renewed Strength.Will Chico's (CHS) Continue with Its Dismal Earnings Trend? - Analyst Blog.Will Citi Trends (CTRN) Miss Earnings Estimates in Q3? - Analyst Blog.Will DSW Inc. (DSW) Earnings Beat Estimates this Season? - Analyst Blog.Is TiVo (TIVO) Likely to Surprise this Earnings Season? - Analyst Blog",channel1
1310,,channel1
1311,"Barclays Maintains Equal-weight on Kroger Company (The), Raises PT to $60.00.Companhia Brasileira de Distribuicao Hurt by Lower Margins - Analyst Blog",channel1
1312,Top 4 NYSE Stocks In The Grocery Stores Industry With The Highest ROA,channel1
1313,Is PVH Corp. (PVH) Likely to Miss Earnings This Quarter? - Analyst Blog.Kroger Q3 Earnings Are Due Amid Natural Food Drive.Will Zumiez (ZUMZ) Repeat its Upbeat Earnings Performance? - Analyst Blog,channel1
1314,"Top Funds Gobble Up Tech And Medical Stocks.Oppenheimer Maintains Outperform on Kroger Company (The), Raises PT to $70.00.Will Kroger (KR) Q3 Earnings Disappoint on Pricing War? - Analyst Blog",channel1
1315,Kroger's Focus on a Customer-Centric Strategy Is a Long-Term Catalyst.Morgan Stanley Predicts Strong Growth In Organic Food,channel1
1316,"Markets Marginally Lower Ahead Of Friday's Jobs Report.Kroger Q3 Earnings Top Again, Guidance Is Bullish.United Natural Foods Beats; Shares Fall On Guidance.Kroger Rises On Healthy Fare.Kroger Q3 Earnings Beat on Higher Sales, Raises Outlook - Analyst Blog.10 Must Watch Stocks for Today.Earnings Scheduled For December 4, 2014.Kroger Company (The) Sees FY2014 EPS $3.32-3.36 vs $3.29 Est.#PreMarket Primer: Thursday, December 4: Beige Book Paints Positive Picture Of U.S. Economy.UPDATE: Kroger Shares Rise After Upbeat Q3 Results.Kroger CFO Saying New FDA Rules Are Difficult To Understand, Expects Added Costs With New FDA Labeling.Deutsche Bank Raises Forecast On Kroger.Credit Suisse Maintains Neutral on Kroger Company (The), Raises PT to $60.00.Kroger Company (The) Reports Q3 EPS of $0.69 vs $0.61 Est",channel1
1317,"Kroger Conference Call Highlights.Company News for December 05, 2014 - Corporate Summary.Jefferies Raises Kroger Price Target Following Earnings.#PreMarket Primer: Friday, December 5: Outrage Over Police Killings Sparks More Demonstrations.Jefferies Maintains Hold on Kroger Company (The), Raises PT to $64.00.CNBC's Stock Pops & Drops From December 4.UPDATE: Credit Suisse Reiterates On Kroger On Q3 Earnings Upside",channel1
