MapDate,AreaOfInterest,OT,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,date,start_date,end_date,fact,preds,text_source,text_start_date,text_end_date,text_age_days,text_window_days
20000104,Total,57.29,42.71,19.61,7.9,0.0,0.0,2000-01-04,2000-01-10,1,2000-01-04,2000-01-04,2000-01-10,"The contiguous United States experienced a warmer-than-normal monthly mean temperature in January 2000, ranking as one of the warmest on record.",NA;NA,search,2000-01-03,2000-01-09,1,31
20070313,Total,51.73,48.27,22.11,10.97,4.57,0.15,2007-03-13,2007-03-19,1,2007-03-13,2007-03-13,2007-03-19,"The average precipitation in March 2007 over the contiguous U.S. was 2.17 inches (55 mm), making it the 35th driest nationally in the 1895-2007 record.","NA;Based on the dry conditions in March 2007, it is possible that the next 1-4 weeks may also experience below-average precipitation, particularly in areas that are prone to drought.",search,2007-03-12,2007-03-18,1,31
20070320,Total,50.78,49.22,22.53,11.14,4.5,0.15,2007-03-20,2007-03-26,1,2007-03-20,2007-03-20,2007-03-26,The contiguous United States shows trends derived from in situ soil moisture and drought data.,NA;NA,search,2007-03-19,2007-03-25,1,31
20070327,Total,47.19,52.81,27.57,11.71,3.91,0.0,2007-03-27,2007-04-02,1,2007-03-27,2007-03-27,2007-04-02,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.",NA;NA,search,2007-03-26,2007-04-01,1,31
20070403,Total,52.11,47.89,25.59,8.74,2.54,0.0,2007-04-03,2007-04-09,1,2007-04-03,2007-04-03,2007-04-09,"April 2007 was the 30th driest nationally in the 1895-2007 record, with an average of 2.09 inches (53 mm) of precipitation over the contiguous U.S.","The long-term precipitation pattern in the Western United States may continue to be influenced by climate change, leading to more frequent droughts and altered precipitation patterns. Note: The provided search results are mostly related to specific events or reports from April 2007, and do not provide a comprehensive understanding of the Monthly Contiguous U.S. Precipitation situation. Therefore, the insights and predictions are limited and based on general knowledge of climate patterns.;Based on the current trend, it is likely that the next 1-4 weeks will continue to experience below-average precipitation in the contiguous U.S.",search,2007-04-02,2007-04-08,1,31
20070410,Total,51.67,48.33,26.59,9.39,2.51,0.0,2007-04-10,2007-04-16,1,2007-04-10,2007-04-10,2007-04-16,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.",NA;NA,search,2007-04-09,2007-04-15,1,31
20070417,Total,53.97,46.03,26.25,11.1,2.88,0.0,2007-04-17,2007-04-23,1,2007-04-17,2007-04-17,2007-04-23,"The American West experienced severe multidecadal droughts from 900 A.D. to 1400 A.D. with only brief respite, amounting to a more arid climate during that period.","NA Note: The provided search results do not contain sufficient information to make predictions about Monthly Contiguous U.S. Precipitation. Most of the results are unrelated to the topic, and the one relevant result only provides historical context without any information about current or future precipitation patterns.;NA",search,2007-04-16,2007-04-22,1,31
20070424,Total,53.63,46.37,26.49,11.59,3.38,0.0,2007-04-24,2007-04-30,1,2007-04-24,2007-04-24,2007-04-30,"At the end of April, drought and abnormal dryness covered a broad area from the Southwest to the upper Midwest, and another area in the Southeast. Soil moisture was low in the Southwest, Southeast, and upper Midwest.","In the long-term, if precipitation patterns do not shift, drought conditions may persist or even expand to other regions, leading to further water shortages and ecosystem stress.;In the short-term, precipitation is likely to be below average in the Southwest, Southeast, and upper Midwest, potentially worsening drought conditions.",report,2007-04-01,2007-04-30,0,31
20070501,Total,53.61,46.39,27.16,12.43,3.95,0.0,2007-05-01,2007-05-07,1,2007-05-01,2007-05-01,2007-05-07,"Annual precipitation in Florida from 1950-2013 shows a trend, with projected increases in dry days and changes in precipitation patterns.",NA;NA,search,2007-04-30,2007-05-06,1,31
20070508,Total,54.45,45.55,26.41,12.17,4.28,0.0,2007-05-08,2007-05-14,1,2007-05-08,2007-05-08,2007-05-14,"The contiguous United States receives an average annual precipitation of 30-40 inches, with a significant portion of it recharging groundwater.",NA;NA,search,2007-05-07,2007-05-13,1,31
20070515,Total,52.6,47.4,27.44,13.38,4.59,0.0,2007-05-15,2007-05-21,1,2007-05-15,2007-05-15,2007-05-21,"The average precipitation for the contiguous U.S. for spring 2007 was notable, with extreme drought conditions across the United States.","In the long term, it is possible that the continental U.S. will continue to experience varying precipitation patterns, with some areas receiving above-average rainfall and others experiencing drought conditions.;Based on the information, it is likely that the next 1-4 weeks will continue to see a mix of drought and heavy rainfall events across the contiguous U.S., with temperatures remaining warmer than average.",search,2007-05-14,2007-05-20,1,31
20070522,Total,52.34,47.66,28.31,14.52,5.56,0.0,2007-05-22,2007-05-28,1,2007-05-22,2007-05-22,2007-05-28,"The contiguous 48 states of the USA have a varying range of annual rainfall, with Mobile, Alabama, receiving more than 5 feet of rainfall annually, making it the rainiest city in the contiguous 48 states.",NA;NA,search,2007-05-21,2007-05-27,1,31
20070529,Total,51.1,48.9,28.34,14.76,5.76,0.0,2007-05-29,2007-06-04,1,2007-05-29,2007-05-29,2007-06-04,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","Long-term predictions are difficult to make, but incorporating water table dynamics in climate modeling could help improve precipitation predictions across the conterminous United States.;Based on historical data, it is likely that precipitation patterns in the contiguous U.S. will continue to vary, with some regions experiencing drought while others receive steady rain.",search,2007-05-28,2007-06-03,1,31
20070605,Total,50.41,49.59,28.29,14.16,5.41,0.31,2007-06-05,2007-06-11,1,2007-06-05,2007-06-05,2007-06-11,The Continental U.S. has regional precipitation quantile values computed from L-Moments,NA;NA,search,2007-06-04,2007-06-10,1,31
20070612,Total,52.01,47.99,28.11,15.3,5.4,0.74,2007-06-12,2007-06-18,1,2007-06-12,2007-06-12,2007-06-18,"For the contiguous United States, the first half of June 2007 was wetter than normal, with widespread precipitation in the Deep South.","In the long-term future, the continental United States is likely to experience more frequent and intense precipitation events due to climate change, leading to increased flooding and drought risks.;In the short-term future, it is likely that the contiguous United States will continue to experience varying precipitation patterns, with some regions receiving above-average precipitation and others receiving below-average precipitation.",search,2007-06-11,2007-06-17,1,31
20070619,Total,50.37,49.63,28.58,15.94,6.3,1.0,2007-06-19,2007-06-25,1,2007-06-19,2007-06-19,2007-06-25,More than 55 percent of the contiguous United States had below average precipitation in 2007.,"NA;Based on the 2007 data, it's possible that the next 1-4 weeks may experience below-average precipitation in a significant portion of the contiguous U.S.",search,2007-06-18,2007-06-24,1,31
20070626,Total,49.42,50.58,28.8,15.96,6.15,0.77,2007-06-26,2007-07-02,1,2007-06-26,2007-06-26,2007-07-02,"The contiguous U.S. experienced heavy rainfall on June 17-18, 2007, leading to flooding and 5 fatalities in northern Texas.","The long-term future (next few months) may see continued climate-driven changes in precipitation patterns, leading to more frequent and intense flooding events in the contiguous U.S.;Based on the historical data, it is likely that the contiguous U.S. will experience more heavy rainfall events in the short-term future (next 1-4 weeks).",search,2007-06-25,2007-07-01,1,31
20070703,Total,49.21,50.79,28.96,15.49,5.92,0.64,2007-07-03,2007-07-09,1,2007-07-03,2007-07-03,2007-07-09,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","In the next few months, it is possible that the contiguous U.S. will experience a continuation of the current weather patterns, with potential for more extreme events. Note: The information provided is limited, and most of the search results are not directly related to predicting Monthly Contiguous U.S. Precipitation. Therefore, the insights and predictions are based on general knowledge and may not be highly accurate.;It is likely that the next 1-4 weeks will continue to experience extreme weather events, potentially leading to droughts or floods in certain regions of the contiguous U.S.",search,2007-07-02,2007-07-08,1,31
20070710,Total,46.39,53.61,32.88,16.23,5.29,0.43,2007-07-10,2007-07-16,1,2007-07-10,2007-07-10,2007-07-16,"The contiguous United States experienced its 15th warmest July since records began in 1895, with a monthly mean temperature 1.4°F (0.8°C) above the 20th century average.",NA;NA,search,2007-07-09,2007-07-15,1,31
20070717,Total,45.56,54.44,35.47,16.51,5.28,0.43,2007-07-17,2007-07-23,1,2007-07-17,2007-07-17,2007-07-23,"The contiguous United States has a varied climate, with influences from the North American monsoon system on summer precipitation.",NA;NA,search,2007-07-16,2007-07-22,1,31
20070724,Total,42.98,57.02,36.65,20.85,5.28,0.33,2007-07-24,2007-07-30,1,2007-07-24,2007-07-24,2007-07-30,Objective facts about the Monthly Contiguous U.S. Precipitation situation: A conterminous United States multilayer soil characteristics dataset is available for regional climate and hydrology modeling.,Predictions you can make for the long-term future (next few months): NA;Predictions you can make for the short-term future (next 1-4 weeks): NA,search,2007-07-23,2007-07-29,1,31
20070731,Total,41.65,58.35,38.63,24.03,5.66,0.55,2007-07-31,2007-08-06,1,2007-07-31,2007-07-31,2007-08-06,"The contiguous United States experienced heavy rainfall in June and July 2007, leading to flash floods that destroyed hundreds of homes.",NA;NA,search,2007-07-30,2007-08-05,1,31
20070807,Total,39.89,60.11,39.31,25.09,6.97,1.28,2007-08-07,2007-08-13,1,2007-08-07,2007-08-07,2007-08-13,"The contiguous United States experiences scarce rainfall most of the year, especially in regions like the Eastern Sierra.",NA;NA,search,2007-08-06,2007-08-12,1,31
20070814,Total,40.69,59.31,40.33,27.47,8.37,1.95,2007-08-14,2007-08-20,1,2007-08-14,2007-08-14,2007-08-20,"July 2007 was the 15th warmest July on record for the U.S., and July precipitation was near average for the contiguous U.S.",NA;NA,search,2007-08-13,2007-08-19,1,31
20070821,Total,41.16,58.84,40.81,27.83,10.45,2.39,2007-08-21,2007-08-27,1,2007-08-21,2007-08-21,2007-08-27,"The average precipitation in the contiguous United States was above normal in August 2007, with heavy precipitation in the South.",NA;NA,search,2007-08-20,2007-08-26,1,31
20070828,Total,43.48,56.52,38.29,27.69,10.7,2.32,2007-08-28,2007-09-03,1,2007-08-28,2007-08-28,2007-09-03,"The National Centers for Environmental Information (NCEI) provides historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S.",NA;NA,search,2007-08-27,2007-09-02,1,31
20070904,Total,43.83,56.17,38.07,27.01,10.16,2.0,2007-09-04,2007-09-10,1,2007-09-04,2007-09-04,2007-09-10,"The contiguous United States experiences longer days during June, July, and August, and shorter days in September.",NA;NA,search,2007-09-03,2007-09-09,1,31
20070911,Total,46.16,53.84,37.22,26.83,10.29,2.36,2007-09-11,2007-09-17,1,2007-09-11,2007-09-11,2007-09-17,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.",NA;NA,search,2007-09-10,2007-09-16,1,31
20070918,Total,47.96,52.04,36.68,26.8,10.22,1.93,2007-09-18,2007-09-24,1,2007-09-18,2007-09-18,2007-09-24,The continental United States has a similar precipitation pattern to modern times during the Pleistocene era .,NA;NA,search,2007-09-17,2007-09-23,1,31
20070925,Total,47.87,52.13,36.8,25.09,9.86,1.9,2007-09-25,2007-10-01,1,2007-09-25,2007-09-25,2007-10-01,"The United States experienced heavy rain in Oklahoma City on September 10, 2007, breaking the previous daily rainfall record.",NA;NA,search,2007-09-24,2007-09-30,1,31
20071002,Total,47.38,52.62,36.64,24.76,10.02,2.8,2007-10-02,2007-10-08,1,2007-10-02,2007-10-02,2007-10-08,The average temperature for October 2007 in the contiguous United States was 56.9°F (13.8°C).,"NA Note: The provided search results do not contain specific information about Monthly Contiguous U.S. Precipitation that can be used to make predictions. The results appear to be unrelated to precipitation or climate data, with some articles discussing topics such as wolverine habitats, water-balance models, and coffee regions. Therefore, no useful information can be extracted for predicting Monthly Contiguous U.S. Precipitation.;NA",search,2007-10-01,2007-10-07,1,31
20071009,Total,47.53,52.47,36.63,25.06,10.36,2.95,2007-10-09,2007-10-15,1,2007-10-09,2007-10-09,2007-10-15,"The Atlantic Warm Pool (AWP) affects precipitation over the central United States, particularly along the U.S. Gulf Coast, and influences the continental moisture budget.",NA;NA,search,2007-10-08,2007-10-14,1,31
