"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-06-28,115,Unhealthy for Sensitive Groups,Ozone,34-029-0006,35,1994-06-28,1994-06-28,"The Environmental Protection Agency (EPA) has an Office of Air Quality Planning and Standards, which is involved in addressing air pollution issues.",NA;NA,search,1994-06-20,1994-06-26,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-06-29,103,Unhealthy for Sensitive Groups,NO2,34-039-0004,33,1994-06-29,1994-06-29,"The Environmental Protection Agency (EPA) has an Office of Air Quality Planning and Standards, which is involved in addressing air pollution issues.",NA;NA,search,1994-06-20,1994-06-26,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-06-30,84,Moderate,Ozone,36-061-0063,33,1994-06-30,1994-06-30,"The Environmental Protection Agency (EPA) has an Office of Air Quality Planning and Standards, which is involved in addressing air pollution issues.",NA;NA,search,1994-06-20,1994-06-26,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-01,169,Unhealthy,Ozone,36-061-0063,56,1994-07-01,1994-07-01,"The Environmental Protection Agency (EPA) has an Office of Air Quality Planning and Standards, which is involved in addressing air pollution issues.",NA;NA,search,1994-06-20,1994-06-26,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-02,187,Unhealthy,Ozone,36-061-0063,33,1994-07-02,1994-07-02,"The Environmental Protection Agency (EPA) has an Office of Air Quality Planning and Standards, which is involved in addressing air pollution issues.",NA;NA,search,1994-06-20,1994-06-26,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-03,185,Unhealthy,Ozone,34-025-0005,34,1994-07-03,1994-07-03,The Environmental Measurements Laboratory in New York conducted investigations on natural variations of cesium-137.,"In the long-term, it is predicted that environmental concerns will remain a priority, with ongoing efforts to improve air quality and mitigate the effects of radiation on the environment.;In the short-term, it is likely that environmental monitoring and control efforts will continue, with a focus on radiological safety and air quality.",search,1994-06-27,1994-07-03,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-04,100,Moderate,Ozone,34-027-3001,33,1994-07-04,1994-07-04,The Environmental Measurements Laboratory in New York conducted investigations on natural variations of cesium-137.,"In the long-term, it is predicted that environmental concerns will remain a priority, with ongoing efforts to improve air quality and mitigate the effects of radiation on the environment.;In the short-term, it is likely that environmental monitoring and control efforts will continue, with a focus on radiological safety and air quality.",search,1994-06-27,1994-07-03,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-05,164,Unhealthy,Ozone,34-027-3001,35,1994-07-05,1994-07-05,The Environmental Measurements Laboratory in New York conducted investigations on natural variations of cesium-137.,"In the long-term, it is predicted that environmental concerns will remain a priority, with ongoing efforts to improve air quality and mitigate the effects of radiation on the environment.;In the short-term, it is likely that environmental monitoring and control efforts will continue, with a focus on radiological safety and air quality.",search,1994-06-27,1994-07-03,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-06,202,Very Unhealthy,Ozone,36-061-0063,30,1994-07-06,1994-07-06,The Environmental Measurements Laboratory in New York conducted investigations on natural variations of cesium-137.,"In the long-term, it is predicted that environmental concerns will remain a priority, with ongoing efforts to improve air quality and mitigate the effects of radiation on the environment.;In the short-term, it is likely that environmental monitoring and control efforts will continue, with a focus on radiological safety and air quality.",search,1994-06-27,1994-07-03,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-07,195,Unhealthy,Ozone,34-029-0006,55,1994-07-07,1994-07-07,The Environmental Measurements Laboratory in New York conducted investigations on natural variations of cesium-137.,"In the long-term, it is predicted that environmental concerns will remain a priority, with ongoing efforts to improve air quality and mitigate the effects of radiation on the environment.;In the short-term, it is likely that environmental monitoring and control efforts will continue, with a focus on radiological safety and air quality.",search,1994-06-27,1994-07-03,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-08,156,Unhealthy,Ozone,36-061-0063,33,1994-07-08,1994-07-08,The Environmental Measurements Laboratory in New York conducted investigations on natural variations of cesium-137.,"In the long-term, it is predicted that environmental concerns will remain a priority, with ongoing efforts to improve air quality and mitigate the effects of radiation on the environment.;In the short-term, it is likely that environmental monitoring and control efforts will continue, with a focus on radiological safety and air quality.",search,1994-06-27,1994-07-03,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-09,172,Unhealthy,Ozone,36-061-0063,35,1994-07-09,1994-07-09,The Environmental Measurements Laboratory in New York conducted investigations on natural variations of cesium-137.,"In the long-term, it is predicted that environmental concerns will remain a priority, with ongoing efforts to improve air quality and mitigate the effects of radiation on the environment.;In the short-term, it is likely that environmental monitoring and control efforts will continue, with a focus on radiological safety and air quality.",search,1994-06-27,1994-07-03,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-10,93,Moderate,Ozone,36-103-0004,34,1994-07-10,1994-07-10,"The Aarhus Convention, adopted in 1994, aims to ensure that citizens have access to environmental information and the right to participate in environmental decision-making processes.","Based on the trend of increasing awareness and concern about environmental issues, it is likely that there will be continued efforts to establish and implement policies and agreements that protect the environment and promote sustainable development in the long term.;NA",search,1994-07-04,1994-07-10,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-11,73,Moderate,NO2,36-005-0080,37,1994-07-11,1994-07-11,"The Aarhus Convention, adopted in 1994, aims to ensure that citizens have access to environmental information and the right to participate in environmental decision-making processes.","Based on the trend of increasing awareness and concern about environmental issues, it is likely that there will be continued efforts to establish and implement policies and agreements that protect the environment and promote sustainable development in the long term.;NA",search,1994-07-04,1994-07-10,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-12,179,Unhealthy,Ozone,36-061-0063,35,1994-07-12,1994-07-12,"The Aarhus Convention, adopted in 1994, aims to ensure that citizens have access to environmental information and the right to participate in environmental decision-making processes.","Based on the trend of increasing awareness and concern about environmental issues, it is likely that there will be continued efforts to establish and implement policies and agreements that protect the environment and promote sustainable development in the long term.;NA",search,1994-07-04,1994-07-10,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1994-07-13,218,Very Unhealthy,Ozone,36-061-0063,57,1994-07-13,1994-07-13,"The Aarhus Convention, adopted in 1994, aims to ensure that citizens have access to environmental information and the right to participate in environmental decision-making processes.","Based on the trend of increasing awareness and concern about environmental issues, it is likely that there will be continued efforts to establish and implement policies and agreements that protect the environment and promote sustainable development in the long term.;NA",search,1994-07-04,1994-07-10,3.0,31
